sample_index,environment,path_num,method,lr,step,obstacle,curvature,curvature_max,out_of_bound,endpoint,weighted_obstacle,weighted_curvature,weighted_out_of_bound,weighted_endpoint,feasible,smoothness,jerk,quality,total,cost,dangerous_ratio,unsafe_margin_ratio,min_esdf,path_length,curvature_violation_ratio,control_oob_ratio,control_oob_max
31,env000098,16,P,0.003,300,1.1229749917984009,0.24046795070171356,1.9174734354019165,0.0,0.002311696531251073,1.1229749917984009,0.06011698767542839,0.0,0.002311696531251073,1.1854037046432495,0.0033020037226378918,0.0015466371551156044,0.0015466371551156044,1.185403823852539,1.185403823852539,0.05000000074505806,0.05000000074505806,-0.44292348623275757,13.812671661376953,0.1428571492433548,0.0,0.0
32,env000096,12,P,0.003,300,1.6320239305496216,1.2826919373765122e-05,1.4000897407531738,0.0,0.0006152772693894804,1.6320239305496216,3.2067298434412805e-06,0.0,0.0006152772693894804,1.632642388343811,0.0031308962497860193,0.0012503971811383963,0.0012503971811383963,1.6326425075531006,1.6326425075531006,0.05000000074505806,0.05000000074505806,-1.095731496810913,18.941036224365234,0.010204081423580647,0.0,0.0
33,env000079,8,P,0.003,300,2.8841447830200195,0.04601430892944336,1.5859758853912354,0.0,0.0006597962346859276,2.8841447830200195,0.01150357723236084,0.0,0.0006597962346859276,2.896308183670044,0.002096048789098859,0.0009776751976460218,0.0009776751976460218,2.896308183670044,2.896308183670044,0.07999999821186066,0.09000000357627869,-0.844162106513977,16.677017211914062,0.040816325694322586,0.0,0.0
34,env000099,0,P,0.003,300,2.1960408687591553,0.15664458274841309,2.19136905670166,0.0,0.005320897325873375,2.1960408687591553,0.03916114568710327,0.0,0.005320897325873375,2.240522861480713,0.0033164166379719973,0.001693578320555389,0.001693578320555389,2.240523099899292,2.240523099899292,0.07999999821186066,0.07999999821186066,-0.9855225086212158,17.16783332824707,0.051020409911870956,0.0,0.0
35,env000082,19,P,0.003,300,1.5402837991714478,1.3902229070663452,3.889467716217041,0.0,0.006415292154997587,1.5402837991714478,0.3475557267665863,0.0,0.006415292154997587,1.8942548036575317,0.005244074854999781,0.0028712621424347162,0.0028712621424347162,1.8942550420761108,1.8942550420761108,0.05000000074505806,0.05000000074505806,-0.9262661933898926,12.061325073242188,0.3571428656578064,0.0,0.0
36,env000099,14,P,0.003,300,1.181917667388916,2.7262256145477295,6.3501996994018555,0.0,0.014519919641315937,1.181917667388916,0.6815564036369324,0.0,0.014519919641315937,1.8779940605163574,0.0030403356067836285,0.0012636200990527868,0.0012636200990527868,1.877994179725647,1.877994179725647,0.05000000074505806,0.09000000357627869,-0.49761706590652466,17.611881256103516,0.1428571492433548,0.0,0.0
37,env000062,8,P,0.003,300,1.9729728698730469,0.7913921475410461,4.0707573890686035,0.0,0.002446194179356098,1.9729728698730469,0.19784803688526154,0.0,0.002446194179356098,2.173267126083374,0.004594894126057625,0.0027018720284104347,0.0027018720284104347,2.173267364501953,2.173267364501953,0.05999999865889549,0.05999999865889549,-0.7564268112182617,21.617921829223633,0.12244898080825806,0.0,0.0
38,env000098,5,P,0.003,300,1.6470216512680054,0.0,1.3935878276824951,0.0,0.0018271893495693803,1.6470216512680054,0.0,0.0,0.0018271893495693803,1.6488488912582397,0.002401792909950018,0.0007332104141823947,0.0007332104141823947,1.6488490104675293,1.6488490104675293,0.05000000074505806,0.05999999865889549,-0.9962161779403687,19.202434539794922,0.0,0.0,0.0
39,env000073,13,P,0.003,300,1.6913304328918457,1.8514213562011719,4.462077617645264,0.0,0.048628706485033035,1.6913304328918457,0.46285533905029297,0.0,0.048628706485033035,2.2028145790100098,0.00481736334040761,0.0020332590211182833,0.0020332590211182833,2.202814817428589,2.202814817428589,0.07999999821186066,0.17000000178813934,-0.44383931159973145,14.000158309936523,0.2448979616165161,0.0,0.0
40,env000082,13,P,0.003,300,0.6180753111839294,0.0,1.340113878250122,0.0,0.004206367302685976,0.6180753111839294,0.0,0.0,0.004206367302685976,0.6222816705703735,0.000591556541621685,0.00020370242418721318,0.00020370242418721318,0.6222816705703735,0.6222816705703735,0.029999999329447746,0.029999999329447746,-0.35640260577201843,14.450338363647461,0.0,0.0,0.0
41,env000062,16,P,0.003,300,1.9010157585144043,0.30890870094299316,2.2983238697052,0.0,0.0014730063267052174,1.9010157585144043,0.07722717523574829,0.0,0.0014730063267052174,1.9797158241271973,0.004025040194392204,0.0022401202004402876,0.0022401202004402876,1.9797160625457764,1.9797160625457764,0.07000000029802322,0.07000000029802322,-0.7471038699150085,19.821971893310547,0.16326530277729034,0.0,0.0
42,env000062,11,P,0.003,300,1.5451679229736328,0.0,1.3799813985824585,0.0,0.2515624165534973,1.5451679229736328,0.0,0.0,0.2515624165534973,1.7967302799224854,0.002336872508749366,0.0007766669732518494,0.0007766669732518494,1.796730399131775,1.796730399131775,0.05999999865889549,0.07000000029802322,-0.803368330001831,17.57085418701172,0.0,0.0,0.0
43,env000076,19,P,0.003,300,1.9220280647277832,0.602861762046814,4.342156410217285,0.0,9.095534915104508e-05,1.9220280647277832,0.1507154405117035,0.0,9.095534915104508e-05,2.0728342533111572,0.008407633751630783,0.00684077525511384,0.00684077525511384,2.0728349685668945,2.0728349685668945,0.07000000029802322,0.09000000357627869,-0.6915615797042847,21.755172729492188,0.030612245202064514,0.0,0.0
44,env000093,16,P,0.003,300,0.8610565662384033,0.0,1.379954218864441,0.0,0.0017830682918429375,0.8610565662384033,0.0,0.0,0.0017830682918429375,0.8628396391868591,0.0014030167367309332,0.0006717112264595926,0.0006717112264595926,0.8628396987915039,0.8628396987915039,0.03999999910593033,0.03999999910593033,-0.5395759344100952,18.456344604492188,0.0,0.0,0.0
45,env000065,12,P,0.003,300,1.5051674842834473,0.27459144592285156,2.277874231338501,0.0,0.001096169464290142,1.5051674842834473,0.06864786148071289,0.0,0.001096169464290142,1.5749114751815796,0.004826457239687443,0.002244501607492566,0.002244501607492566,1.5749117136001587,1.5749117136001587,0.05000000074505806,0.07000000029802322,-0.7179701328277588,22.460094451904297,0.18367347121238708,0.0,0.0
46,env000070,14,P,0.003,300,0.8400471210479736,0.008848285302519798,1.4619379043579102,0.0,0.05848497152328491,0.8400471210479736,0.0022120713256299496,0.0,0.05848497152328491,0.9007441401481628,0.001376488944515586,0.00040688691660761833,0.00040688691660761833,0.9007441997528076,0.9007441997528076,0.03999999910593033,0.07000000029802322,-0.2639300525188446,14.861444473266602,0.010204081423580647,0.0,0.0
47,env000015,19,P,0.003,300,1.2075364589691162,0.006351113319396973,1.444457769393921,0.0,0.0013156082713976502,1.2075364589691162,0.0015877783298492432,0.0,0.0013156082713976502,1.2104398012161255,0.0029933969490230083,0.0011713537387549877,0.0011713537387549877,1.210439920425415,1.210439920425415,0.05000000074505806,0.05999999865889549,-0.5574637055397034,20.182424545288086,0.010204081423580647,0.0,0.0
48,env000064,8,P,0.003,300,1.2479051351547241,0.008070802316069603,1.44032621383667,0.0,0.0017440887168049812,1.2479051351547241,0.0020177005790174007,0.0,0.0017440887168049812,1.2516669034957886,0.0011087505845353007,0.000437748443800956,0.000437748443800956,1.2516669034957886,1.2516669034957886,0.03999999910593033,0.05000000074505806,-0.8000144362449646,14.496591567993164,0.020408162847161293,0.0,0.0
49,env000070,12,P,0.003,300,1.8298324346542358,0.13122503459453583,1.885872721672058,0.0,0.007937969639897346,1.8298324346542358,0.03280625864863396,0.0,0.007937969639897346,1.8705767393112183,0.0011487952433526516,0.0004655121301766485,0.0004655121301766485,1.8705767393112183,1.8705767393112183,0.05999999865889549,0.07999999821186066,-0.77945476770401,14.355051040649414,0.030612245202064514,0.0,0.0
0,env000028,18,P,0.01,0,9.246241569519043,14.658866882324219,86.41881561279297,0.0,1.2092915773391724,9.246241569519043,3.6647167205810547,0.0,1.2092915773391724,14.12024974822998,0.058035608381032944,0.052785083651542664,0.052785083651542664,14.120255470275879,14.120255470275879,0.4399999976158142,0.4699999988079071,-1.6023300886154175,12.17909049987793,0.06122449040412903,0.0,0.0
1,env000053,3,P,0.01,0,9.181839942932129,0.9411516189575195,4.595371723175049,0.0,0.05035746470093727,9.181839942932129,0.23528790473937988,0.0,0.05035746470093727,9.467485427856445,0.0015157792950049043,0.000994084752164781,0.000994084752164781,9.467485427856445,9.467485427856445,0.3100000023841858,0.33000001311302185,-1.449889063835144,18.278919219970703,0.0714285746216774,0.0,0.0
2,env000071,1,P,0.01,0,8.704936981201172,2.102329969406128,9.352014541625977,0.0,0.355448842048645,8.704936981201172,0.525582492351532,0.0,0.355448842048645,9.585968017578125,0.0023359167389571667,0.0013696335954591632,0.0013696335954591632,9.585968017578125,9.585968017578125,0.46000000834465027,0.47999998927116394,-1.420353889465332,16.846967697143555,0.13265305757522583,0.0,0.0
3,env000098,15,P,0.01,0,8.304899215698242,3.0685858726501465,18.438396453857422,0.0,0.48335719108581543,8.304899215698242,0.7671464681625366,0.0,0.48335719108581543,9.555402755737305,0.0030838598031550646,0.001356620341539383,0.001356620341539383,9.555402755737305,9.555402755737305,0.4300000071525574,0.46000000834465027,-1.275104284286499,15.69437313079834,0.09183673560619354,0.0,0.0
4,env000079,19,P,0.01,0,8.09712028503418,1.566014051437378,6.3347344398498535,0.0,0.2999209463596344,8.09712028503418,0.3915035128593445,0.0,0.2999209463596344,8.788544654846191,0.0022381856106221676,0.0011856144992634654,0.0011856144992634654,8.788544654846191,8.788544654846191,0.1899999976158142,0.20000000298023224,-1.3750029802322388,17.062971115112305,0.13265305757522583,0.0,0.0
5,env000064,16,P,0.01,0,7.7443342208862305,3.550551652908325,14.371979713439941,0.0,0.29666227102279663,7.7443342208862305,0.8876379132270813,0.0,0.29666227102279663,8.928634643554688,0.021138809621334076,0.039418090134859085,0.039418090134859085,8.928638458251953,8.928638458251953,0.3499999940395355,0.36000001430511475,-1.517952561378479,20.390674591064453,0.09183673560619354,0.0,0.0
6,env000073,2,P,0.01,0,7.717954635620117,0.45072659850120544,2.4534785747528076,0.0,0.17759716510772705,7.717954635620117,0.11268164962530136,0.0,0.17759716510772705,8.008234024047852,0.0009809519397094846,0.0003211560833733529,0.0003211560833733529,8.008234024047852,8.008234024047852,0.44999998807907104,0.46000000834465027,-1.1630653142929077,13.463128089904785,0.08163265138864517,0.0,0.0
7,env000098,8,P,0.01,0,7.642445087432861,0.48315685987472534,3.610280752182007,0.0,0.024646813049912453,7.642445087432861,0.12078921496868134,0.0,0.024646813049912453,7.787880897521973,0.00018326443387195468,5.838513243361376e-05,5.838513243361376e-05,7.787880897521973,7.787880897521973,0.6499999761581421,0.6800000071525574,-1.0417883396148682,10.432659149169922,0.08163265138864517,0.0,0.0
8,env000075,2,P,0.01,0,7.366703510284424,0.40882357954978943,3.9959163665771484,0.0,0.02749166451394558,7.366703510284424,0.10220589488744736,0.0,0.02749166451394558,7.496400833129883,0.00021959833975415677,0.00011937657836824656,0.00011937657836824656,7.496400833129883,7.496400833129883,0.23999999463558197,0.23999999463558197,-1.2015327215194702,13.131914138793945,0.020408162847161293,0.0,0.0
9,env000096,17,P,0.01,0,7.362326622009277,6.255555152893066,20.397174835205078,0.0,0.17085662484169006,7.362326622009277,1.5638887882232666,0.0,0.17085662484169006,9.097071647644043,0.010512545704841614,0.016807854175567627,0.016807854175567627,9.097073554992676,9.097073554992676,0.5299999713897705,0.5699999928474426,-1.1404790878295898,12.051583290100098,0.1734693944454193,0.0,0.0
10,env000064,13,P,0.01,0,7.218011856079102,0.9054061770439148,4.711853504180908,0.0,0.0399177223443985,7.218011856079102,0.2263515442609787,0.0,0.0399177223443985,7.484281539916992,0.0009170506964437664,0.0005336567992344499,0.0005336567992344499,7.484281539916992,7.484281539916992,0.3499999940395355,0.36000001430511475,-1.1648136377334595,17.778169631958008,0.051020409911870956,0.0,0.0
11,env000065,9,P,0.01,0,7.197836399078369,3.9372096061706543,15.7604398727417,0.0,0.43807774782180786,7.197836399078369,0.9843024015426636,0.0,0.43807774782180786,8.620216369628906,0.0006508479127660394,0.00038926940760575235,0.00038926940760575235,8.620216369628906,8.620216369628906,0.30000001192092896,0.33000001311302185,-1.1581223011016846,9.151106834411621,0.23469388484954834,0.0,0.0
12,env000065,15,P,0.01,0,7.1496710777282715,0.5131604075431824,4.190434455871582,0.0,0.07829213887453079,7.1496710777282715,0.1282901018857956,0.0,0.07829213887453079,7.356253623962402,0.0005930943298153579,0.0005902958801016212,0.0005902958801016212,7.356253623962402,7.356253623962402,0.3499999940395355,0.3700000047683716,-1.3337466716766357,17.014572143554688,0.020408162847161293,0.0,0.0
13,env000040,9,P,0.01,0,7.1184797286987305,1.0825293064117432,5.784343242645264,0.0,0.10042870789766312,7.1184797286987305,0.2706323266029358,0.0,0.10042870789766312,7.4895405769348145,0.0007529035210609436,0.000313765078317374,0.000313765078317374,7.4895405769348145,7.4895405769348145,0.20000000298023224,0.20000000298023224,-1.3597196340560913,14.400760650634766,0.09183673560619354,0.0,0.0
14,env000070,19,P,0.01,0,7.09885311126709,1.2345582246780396,5.92794132232666,0.0,0.11647909879684448,7.09885311126709,0.3086395561695099,0.0,0.11647909879684448,7.5239715576171875,0.0022400764282792807,0.0012173965806141496,0.0012173965806141496,7.5239715576171875,7.5239715576171875,0.25,0.2800000011920929,-1.1937187910079956,19.235876083374023,0.0714285746216774,0.0,0.0
15,env000071,13,P,0.01,0,6.839238166809082,1.8304468393325806,7.129540920257568,0.0,0.40627914667129517,6.839238166809082,0.45761170983314514,0.0,0.40627914667129517,7.703128814697266,0.0025863933842629194,0.0026726783253252506,0.0026726783253252506,7.703129291534424,7.703129291534424,0.18000000715255737,0.2199999988079071,-1.4003098011016846,19.299989700317383,0.0714285746216774,0.0,0.0
16,env000065,10,P,0.01,0,6.756982803344727,1.1255912780761719,3.999455690383911,0.0,0.03324822336435318,6.756982803344727,0.28139781951904297,0.0,0.03324822336435318,7.071629047393799,0.002280673710629344,0.0017824351089075208,0.0017824351089075208,7.071629047393799,7.071629047393799,0.20000000298023224,0.20999999344348907,-1.3281208276748657,19.305688858032227,0.10204081982374191,0.0,0.0
17,env000075,7,P,0.01,0,6.667773246765137,1.0725371837615967,6.458970069885254,0.0,0.08858451247215271,6.667773246765137,0.26813429594039917,0.0,0.08858451247215271,7.024491786956787,0.0011678737355396152,0.0006918138824403286,0.0006918138824403286,7.024491786956787,7.024491786956787,0.3499999940395355,0.3499999940395355,-0.985809326171875,17.328445434570312,0.06122449040412903,0.0,0.0
18,env000040,2,P,0.01,0,6.594912528991699,0.14460313320159912,2.412221908569336,0.0,0.09386701881885529,6.594912528991699,0.03615078330039978,0.0,0.09386701881885529,6.724930286407471,0.00029743328923359513,0.00023800735652912408,0.00023800735652912408,6.724930286407471,6.724930286407471,0.23000000417232513,0.25,-1.262349247932434,19.834102630615234,0.010204081423580647,0.0,0.0
19,env000075,3,P,0.01,0,6.478545665740967,0.5160535573959351,4.008948802947998,0.0,0.06500647217035294,6.478545665740967,0.12901338934898376,0.0,0.06500647217035294,6.672565460205078,0.0009444110910408199,0.0005373038584366441,0.0005373038584366441,6.672565460205078,6.672565460205078,0.38999998569488525,0.4300000071525574,-0.9833016395568848,17.729265213012695,0.051020409911870956,0.0,0.0
20,env000053,7,P,0.01,0,6.367966175079346,1.573495864868164,7.635694980621338,0.0,0.22246608138084412,6.367966175079346,0.393373966217041,0.0,0.22246608138084412,6.983806133270264,0.0011538192629814148,0.0006142366910353303,0.0006142366910353303,6.983806133270264,6.983806133270264,0.23999999463558197,0.25999999046325684,-0.9221231937408447,14.853523254394531,0.09183673560619354,0.0,0.0
21,env000073,19,P,0.01,0,6.147644996643066,0.6049702763557434,3.7093594074249268,0.0,0.06608657538890839,6.147644996643066,0.15124256908893585,0.0,0.06608657538890839,6.364974498748779,0.0006201713695190847,0.0002927189925685525,0.0002927189925685525,6.364974498748779,6.364974498748779,0.4699999988079071,0.550000011920929,-0.8596760034561157,14.311005592346191,0.09183673560619354,0.0,0.0
22,env000079,2,P,0.01,0,6.101341247558594,1.6279531717300415,6.174680709838867,0.0,0.280993789434433,6.101341247558594,0.4069882929325104,0.0,0.280993789434433,6.789323329925537,0.002093167044222355,0.0016325361793860793,0.0016325361793860793,6.789323329925537,6.789323329925537,0.23000000417232513,0.25,-1.2548145055770874,18.694568634033203,0.12244898080825806,0.0,0.0
23,env000070,11,P,0.01,0,5.864142417907715,1.1836726665496826,5.702882289886475,0.0,0.10662627220153809,5.864142417907715,0.29591816663742065,0.0,0.10662627220153809,6.26668643951416,0.0015367859741672873,0.0010147085413336754,0.0010147085413336754,6.26668643951416,6.26668643951416,0.15000000596046448,0.1599999964237213,-1.3546222448349,18.02308464050293,0.12244898080825806,0.0,0.0
